log_name,session_id,raw_file_bytes,raw_file_sha256,raw_frames,raw_allowlisted_frames,candidate_windows,short_window,invalid_current,no_route,not_in_allowlist,eligible_scenes,unit_stride_eligible_scenes,distinct_valid_window_current_tokens,protocol_cell,cache_scenes,protocol_scenes
2021.06.09.12.39.51_veh-26_03409_03722,2021.06.09.12.39.51_veh-26,16317313,e2067c5affc862555d53149f0a4cc8872e134a06046af8047f770d3ac6a47395,626,5,45,1,0,0,42,2,5,44,stage1:train,2,2
2021.06.09.12.39.51_veh-26_03733_03918,2021.06.09.12.39.51_veh-26,10125150,8e16639ecab826da770874d642c3900edf768b75466dcbbdc630a482954301ba,370,28,27,1,0,0,24,2,28,26,stage1:train,6,6
2021.06.09.12.39.51_veh-26_03951_04180,2021.06.09.12.39.51_veh-26,7582062,d0c507075373c5f3b03f92a0d4e472eca8cf6b2338b0a57a119f3b42e30e4d2a,458,112,33,1,0,0,24,8,112,32,stage1:train,15,15
2021.06.09.12.39.51_veh-26_04255_04331,2021.06.09.12.39.51_veh-26,2163553,da12279b6bf0ac6b899ee4710db9758bc9907f17b3783f777655e98d24611931,152,17,11,1,0,0,9,1,17,10,stage1:train,2,2
2021.06.09.12.39.51_veh-26_04374_04513,2021.06.09.12.39.51_veh-26,6854561,f74612f82579fd762895d3f3da0b549e4235b9cce422576f10ab079fd0cd34eb,278,13,20,1,0,0,18,1,13,19,stage1:train,2,2
2021.06.09.12.39.51_veh-26_04543_05321,2021.06.09.12.39.51_veh-26,43604132,5ffc43e99283cf4c0b545887b94ea266510fcc1aa255f1cd6873b101bc4f1cee,1556,258,112,1,0,0,81,30,258,111,stage1:train,39,39
2021.06.09.12.39.51_veh-26_05332_05540,2021.06.09.12.39.51_veh-26,9417779,f6a3fcf797a17c12f4f3c923193b644d323447d93274b6f6c601772edbac1646,416,42,30,1,0,0,25,4,42,29,stage1:train,7,7
2021.06.09.12.39.51_veh-26_05620_06003,2021.06.09.12.39.51_veh-26,20268251,619ae310870cc38a3088f994dc296b9943f6d0a9f9af6332c2c35a5aa3d46086,766,56,55,1,0,0,51,3,56,54,stage1:train,9,9
2021.06.09.12.51.31_veh-35_00007_00089,2021.06.09.12.51.31_veh-35,3243133,9242ce16c19502af596b29651f3f17038b3f9fb267cfa97d3bf1974f372c22a8,164,49,12,1,0,0,6,5,49,11,stage3:train,7,7
2021.06.09.12.51.31_veh-35_00100_00277,2021.06.09.12.51.31_veh-35,5814545,8203a2e687bb111740daa1035e4ec401d5b43206aee1801c76fcbd1d32b204c8,352,50,26,1,0,0,22,3,50,25,stage3:train,6,6
2021.06.09.12.51.31_veh-35_00288_00529,2021.06.09.12.51.31_veh-35,10300804,ff3000831bfe3ea00554b290eda346bb8193b72e814418b58263bdc06820c265,481,11,35,1,0,0,33,1,11,34,stage3:train,2,2
2021.06.09.12.51.31_veh-35_00540_00631,2021.06.09.12.51.31_veh-35,8495063,6470382725bf096a7dc5fd6bde93ad6e978f4b574c2500121d22c2df98055617,182,2,13,0,0,0,12,1,2,13,stage3:train,1,1
2021.06.09.12.51.31_veh-35_00697_00820,2021.06.09.12.51.31_veh-35,4792581,530649c40a64452a68374cc438d009956025ca3372b7acdaad83327c5c9f6f70,244,23,18,1,0,0,17,0,23,17,stage3:train,3,3
2021.06.09.12.51.31_veh-35_00852_01020,2021.06.09.12.51.31_veh-35,6368009,0075e8c42ad2529bf41bf33f6b1842a08705852cfdbc5958c6121ee4f5b37db9,336,78,24,0,0,0,21,3,78,24,stage3:train,10,10
2021.06.09.12.51.31_veh-35_01047_01415,2021.06.09.12.51.31_veh-35,15677074,c2524202d338a4f283d5a2a34278a0cc1ce0ea38874b84c4df951c7e7fa15304,734,63,53,1,0,0,47,5,63,52,stage3:train,8,8
2021.06.09.12.51.31_veh-35_01427_01576,2021.06.09.12.51.31_veh-35,4899875,c98fe243cdb0fcc566ecbeda5d11f9115ca562f69202b3d76e56d97a00614106,297,8,22,1,0,0,21,0,8,21,stage3:train,1,1
2021.06.09.12.51.31_veh-35_01587_01718,2021.06.09.12.51.31_veh-35,4801753,f8d1f5653352f200da9940e6f39a5e8ae94fa33172944e5fb91a42ea7613f6a4,261,2,19,1,0,0,18,0,2,18,stage3:train,1,1
2021.06.09.12.51.31_veh-35_01729_02626,2021.06.09.12.51.31_veh-35,42916598,3f01470d7329395f27ab4cc569c2698f73467d356425630bd369fd3facd81c0a,1787,176,128,1,0,0,121,6,176,127,stage3:train,25,25
2021.06.09.12.51.31_veh-35_02677_02842,2021.06.09.12.51.31_veh-35,7679823,feca504ee3a7501e9089751cb926d84cfbf6e81e1d6b72cfe058e43b2176e8d7,328,16,24,1,0,0,21,2,16,23,stage3:train,2,2
2021.06.09.12.51.31_veh-35_02975_03207,2021.06.09.12.51.31_veh-35,10767688,b3062604f44166f31740f35bf23dc9a035827353b2c1ed01b31a4c284de17789,464,44,34,1,0,0,31,2,44,33,stage3:train,7,7
2021.06.09.12.51.31_veh-35_03229_03360,2021.06.09.12.51.31_veh-35,5041506,22076ec89cf761deba2fac9e5b713c9b437032d249a0909b57ffbf3008a2f16b,262,59,19,1,0,0,16,2,59,18,stage3:train,11,11
2021.06.09.12.51.31_veh-35_03371_03476,2021.06.09.12.51.31_veh-35,3756868,8bf9d0b2a9eb6cd657820043de03ac866d40dfb901b87b572e093876032c916b,209,29,15,1,0,0,13,1,29,14,stage3:train,4,4
2021.06.09.12.51.31_veh-35_03487_03821,2021.06.09.12.51.31_veh-35,13290078,185994a1819cdcb6e793d7f0f657692359627c4ea2f7c7e0b7ebef53a5eabc5a,667,55,48,1,0,0,41,6,55,47,stage3:train,10,10
2021.06.09.12.51.31_veh-35_03869_04221,2021.06.09.12.51.31_veh-35,22869893,75cde6e9c2b0bcc415a77a116f00a480c3ecb4dcf618e842a1700183a9c082a2,700,26,50,0,0,0,49,1,26,50,stage3:train,5,5
2021.06.09.12.51.31_veh-35_04247_04424,2021.06.09.12.51.31_veh-35,6796195,e39c77ec4c2246fc934fab9a677d7067f0edfb41035fe393103edc05137c7f5e,353,59,26,1,0,0,20,5,59,25,stage3:train,10,10
2021.06.09.12.51.31_veh-35_04435_04593,2021.06.09.12.51.31_veh-35,5413761,97c6e672af6c09e170a49ae5ff7b10dfbb0b00ce7b5f9556a8bd922612496759,316,77,23,1,0,0,16,6,77,22,stage3:train,10,10
2021.06.09.12.51.31_veh-35_04715_04871,2021.06.09.12.51.31_veh-35,5836037,39c75fa569584d4f951fe85179938a94ebd653674129d7cbf0e0e13c37b457de,312,6,23,1,0,0,22,0,6,22,stage3:train,2,2
2021.06.09.12.51.31_veh-35_04882_05013,2021.06.09.12.51.31_veh-35,8273584,d704c81b053701bd5a4f123815604f1e6e197cff23f1cbed9425171c9e71c5e8,262,52,19,1,0,0,16,2,52,18,stage3:train,6,6
2021.06.09.12.51.31_veh-35_05024_05275,2021.06.09.12.51.31_veh-35,17886873,d31b753f31575108ca1922bcbda3024ada80689d30555350564cf696b2f2f2b0,500,26,36,1,0,0,33,2,26,35,stage3:train,5,5
2021.06.09.12.51.31_veh-35_05299_05468,2021.06.09.12.51.31_veh-35,6329833,6c7744f1bcf7b1dc20cb0c2d511be44da9e57fdadc6f6cbb0c15a55c55dd9b05,337,98,25,1,0,1,15,8,98,23,stage3:train,13,13
2021.06.09.14.03.17_veh-12_00015_00099,2021.06.09.14.03.17_veh-12,3809300,2e1d6eb7f50d6e4adababb5e61717a821e122b0da394cafcff490c47cb574265,168,19,12,0,0,0,11,1,19,12,stage3:train,4,4
2021.06.09.14.03.17_veh-12_00159_00283,2021.06.09.14.03.17_veh-12,5848847,3702c2ad40edde25edd1c2e0a56f00e6ce2980c66ecd6fc28595d047b0526120,248,26,18,1,0,0,15,2,26,17,stage3:train,4,4
2021.06.09.14.03.17_veh-12_00294_00364,2021.06.09.14.03.17_veh-12,5797682,94e88573ea7e15e76a85e27f8ec356db4f67c174734c5d1c99c51522f77230d2,140,22,10,0,0,0,9,1,22,10,stage3:train,3,3
2021.06.09.14.03.17_veh-12_00375_00566,2021.06.09.14.03.17_veh-12,10269871,8a1314f419c9333ab0a3a8f11815bde3565573e87366f8e9deb323f7556c9f47,382,73,28,1,0,0,23,4,73,27,stage3:train,11,11
2021.06.09.14.03.17_veh-12_00711_00839,2021.06.09.14.03.17_veh-12,6146732,ac27d2b6ed4804fc5d0210869999d4831c89390abba81f418e05eee98b41a93f,256,48,19,1,0,0,14,4,48,18,stage3:train,9,9
2021.06.09.14.03.17_veh-12_00859_00931,2021.06.09.14.03.17_veh-12,2280685,e673e2cadd1cf71045d07ac164447fe7a4807c3c08788566969b33675c3746d0,144,27,11,1,0,0,7,3,27,10,stage3:train,4,4
2021.06.09.14.03.17_veh-12_01094_01213,2021.06.09.14.03.17_veh-12,4150193,f3eac963b3435e7782aa3123a5bb1a1f778d18e0a14b4ba92955615ba72e3fd7,238,2,17,0,0,0,17,0,2,17,stage3:train,1,1
2021.06.09.14.03.17_veh-12_01225_01437,2021.06.09.14.03.17_veh-12,15931947,9cca23cfd6d7f07dc454f6e5587331a2c1ff8379ebae27533ba9b48c88d16eda,424,3,31,1,0,0,30,0,3,30,stage3:train,1,1
2021.06.09.14.03.17_veh-12_01603_01708,2021.06.09.14.03.17_veh-12,9678931,6f583cba5cb3b1bc317a2891fb30aea66bfa73288d7843ad698a8653502814cc,210,6,15,0,0,0,14,1,6,15,stage3:train,2,2
2021.06.09.14.03.17_veh-12_01883_01955,2021.06.09.14.03.17_veh-12,2183911,00f6be3a4a7d44429911c08a784ff7f5d44be76366ea8e0e788841591f36e650,144,30,11,1,0,0,8,2,30,10,stage3:train,6,6
2021.06.09.14.03.17_veh-12_02011_02101,2021.06.09.14.03.17_veh-12,2826287,c0956ee790fbc397139f3d22b493dbb9a9e2bd7a8c54183afb12275d38c61024,180,42,13,1,0,0,9,3,42,12,stage3:train,6,6
2021.06.09.14.03.17_veh-12_02112_02202,2021.06.09.14.03.17_veh-12,4379348,6ee4f75703d772fbe8cf478c3040562602a2003b0ff24b67ebb6a20e36d8b435,180,12,13,1,0,0,12,0,12,12,stage3:train,3,3
2021.06.09.14.03.17_veh-12_02213_02304,2021.06.09.14.03.17_veh-12,2163619,ece954621f1bd5a894db02890430669a2570376747bab03d2e54ed5385c95af2,182,2,13,0,0,0,12,1,2,13,stage3:train,1,1
2021.06.09.14.03.17_veh-12_02584_02970,2021.06.09.14.03.17_veh-12,22548820,3d5f17f1fe5cc578f787244590809f70bef0fb9c88c402ab02351772d6ae5a0c,772,33,56,1,0,0,52,3,33,55,stage3:train,4,4
2021.06.09.14.03.17_veh-12_03014_03120,2021.06.09.14.03.17_veh-12,6691648,fec202cc222bafef197560d51ea5a3336f7f472094a2634bc5b581dc4031accf,212,10,16,1,0,0,15,0,10,15,stage3:train,1,1
2021.06.09.14.03.17_veh-12_03200_03333,2021.06.09.14.03.17_veh-12,4994180,540eb0cf412bc8f97d77a8e0ba33d591dd79caef6247b753b53ab6291a043719,266,39,19,0,0,0,17,2,39,19,stage3:train,7,7
2021.06.09.14.03.17_veh-12_03344_03461,2021.06.09.14.03.17_veh-12,7170865,019108489361b79adf15dd1823b2e2c5fdda176916984594da9f0eb7336e80bc,234,13,17,1,0,0,15,1,13,16,stage3:train,2,2
2021.06.09.14.03.17_veh-12_03678_03787,2021.06.09.14.03.17_veh-12,6400142,8c4081102e4dd323680582334a7b835fa23feca883d701dbb69f89f4cdb2dcff,218,49,16,1,0,0,10,5,49,15,stage3:train,9,9
2021.06.09.14.03.17_veh-12_03798_04118,2021.06.09.14.03.17_veh-12,21982696,a3467ff4eeb750efdb7d127f6aa17b4bcd31866fdca3441e059ffc64c062d6cb,640,64,46,1,0,0,42,3,64,45,stage3:train,11,11
2021.06.09.14.03.17_veh-12_04129_04237,2021.06.09.14.03.17_veh-12,3341762,10b4211cca7091d3c430d49f1b80f71b49e58ee01216f5180c939a0ee1ff2b96,216,58,16,1,0,2,9,4,58,13,stage3:train,8,8
2021.06.09.14.50.36_veh-26_00598_00665,2021.06.09.14.50.36_veh-26,1772677,f6927a3c8e5ae0b9d2d285a3d78454ede04d51c582b09ed6590ec5009bc31fa1,134,27,10,1,0,0,7,2,27,9,stage1:train,4,4
2021.06.09.14.50.36_veh-26_00677_00819,2021.06.09.14.50.36_veh-26,5030928,1a4fcfc40d28e7d6ace4640dbc92f719b0f6d4a3df0da789c1aecc431f7b965e,284,75,21,1,0,0,13,7,75,20,stage1:train,9,9
2021.06.09.14.50.36_veh-26_00832_00905,2021.06.09.14.50.36_veh-26,4234117,1e42b8dc990b9cf3eb65a041152a3e5ba81e526fc04e0475b62581294fde77db,146,11,11,1,0,0,9,1,11,10,stage1:train,3,3
2021.06.09.14.50.36_veh-26_01037_01113,2021.06.09.14.50.36_veh-26,3462148,7c711327c3aef90b9dae223ca259c4a881ee80bd2684ab253751ade4241e425a,150,6,11,1,0,0,10,0,6,10,stage1:train,2,2
2021.06.09.14.50.36_veh-26_01124_01198,2021.06.09.14.50.36_veh-26,4821357,99edcf5b725494c6f813e24b34bfc312e2ad5e2905110bef02db0c68287f356b,148,53,11,1,0,0,7,3,53,10,stage1:train,6,6
2021.06.09.14.50.36_veh-26_01209_01393,2021.06.09.14.50.36_veh-26,13923367,7f12b0d02bf6be1e98fe0aa143097359fc3f3b935838edf4ef3e271afc5130f0,368,68,27,1,0,0,21,5,68,26,stage1:train,9,9
2021.06.09.14.50.36_veh-26_01537_01600,2021.06.09.14.50.36_veh-26,2312496,29f0cd033c301a56428c3f58bd19dfd85589423aa76fc89c55e6c6860e15939d,125,20,9,1,0,0,6,2,20,8,stage1:train,4,4
2021.06.09.14.50.36_veh-26_01698_01771,2021.06.09.14.50.36_veh-26,2552705,d08b6ded107040819a0f7a8ee09872a6f518a9b5e626f1350ab438ae5429dda4,145,31,11,1,0,0,9,1,31,10,stage1:train,4,4
2021.06.09.14.50.36_veh-26_01782_02044,2021.06.09.14.50.36_veh-26,12032105,40fcb8e7be68ef285d21b06c2d658f5aeb126bb486da0827c85e36619090f3fa,524,32,38,1,0,0,35,2,32,37,stage1:train,5,5
2021.06.09.14.50.36_veh-26_02081_02143,2021.06.09.14.50.36_veh-26,5568756,33a43c16e37ab71084acec93c6448100130ee0c5ca726657d210197d658aa0fd,124,7,9,1,0,0,7,1,7,8,stage1:train,1,1
2021.06.09.14.50.36_veh-26_02376_02484,2021.06.09.14.50.36_veh-26,4454778,f01097aa67542adf415019bda75f3ea687a59f335e8a548e99ff20515633f616,215,23,16,1,0,0,13,2,23,15,stage1:train,4,4
2021.06.09.14.50.36_veh-26_02495_02669,2021.06.09.14.50.36_veh-26,7285992,9cd677a2e94f2e9302454f0893e2c0b770c849decb8a6acc5b057374c09ab57f,347,73,25,1,0,0,19,5,73,24,stage1:train,11,11
2021.06.09.14.50.36_veh-26_02680_02781,2021.06.09.14.50.36_veh-26,3901594,5f465bdfe4dc347f01a265b76a95cdaa1dbddba5e2af10c50c89b2a9ee0ab662,201,5,15,1,0,0,13,1,5,14,stage1:train,1,1
2021.06.09.14.50.36_veh-26_02826_02955,2021.06.09.14.50.36_veh-26,6904212,d7866f29e155f2180861c0d91d1d52f4e2960d7c4f21777d9aa8dda42457a7a7,257,25,19,1,0,0,15,3,25,18,stage1:train,3,3
2021.06.09.14.50.36_veh-26_03061_03152,2021.06.09.14.50.36_veh-26,4127068,c368b68d5bd5498ab195f69eed150751105603a9b1bbf84ba5a86077f6985a4a,182,6,13,0,0,0,11,2,6,13,stage1:train,2,2
2021.06.09.14.50.36_veh-26_03208_03299,2021.06.09.14.50.36_veh-26,4698701,8a80976a78c7b146a9cc846a2941310bd9bacc4c89e4edb66acbf547048a64da,182,52,13,0,0,0,9,4,52,13,stage1:train,8,8
2021.06.09.14.50.36_veh-26_03403_03496,2021.06.09.14.50.36_veh-26,6670286,c3af4f489c25e4c0bc50f5bace4e4ccd239a6c704adc450df86aaccf73c1207a,186,39,14,1,0,0,10,3,39,13,stage1:train,6,6
2021.06.09.14.50.36_veh-26_03507_03584,2021.06.09.14.50.36_veh-26,2859713,47e79433e33b7d297d60e29b2ce78991392ff0cd64ba18ae59c5ba7cc8e00a58,152,20,11,1,0,0,9,1,20,10,stage1:train,3,3
2021.06.09.14.50.36_veh-26_03595_03863,2021.06.09.14.50.36_veh-26,10573065,8782e281a2754f56d3cbf8d3fc9b75cd5615246d98659f9a8f8fcda892e16120,534,90,39,1,0,0,29,9,90,38,stage1:train,15,15
2021.06.09.14.50.36_veh-26_03874_04112,2021.06.09.14.50.36_veh-26,8635550,cdd717c12fb8d347ed39dfaea58e4d2b1535f28f373003bcfe9cc9a1f921b13d,475,33,34,1,0,0,31,2,33,33,stage1:train,5,5
2021.06.09.14.50.36_veh-26_04226_04484,2021.06.09.14.50.36_veh-26,12384584,c527bb00b83624bcd3282e96574648f5d0971441ea4a10c3cce0c7c99d9f4874,514,35,37,1,0,0,34,2,35,36,stage1:train,5,5
2021.06.09.14.50.36_veh-26_04605_04729,2021.06.09.14.50.36_veh-26,13182423,76ae0c67f825ff6871562ff5c296210bc2ff06bdc25481b937afa5f3b693639d,246,3,18,1,0,0,17,0,3,17,stage1:train,2,2
2021.06.09.14.50.36_veh-26_04746_04837,2021.06.09.14.50.36_veh-26,3974761,513ede8ee3617854202daad0263a26402577fdcfcfc269468ef332ff99e43169,182,20,13,0,0,0,12,1,20,13,stage1:train,3,3
2021.06.09.14.50.36_veh-26_05055_05138,2021.06.09.14.50.36_veh-26,2388126,7a5983825bf54b377ed313beeb462f19241bf2a2ef69e37260ad82349e1e07ab,166,35,12,1,0,0,8,3,35,11,stage1:train,5,5
2021.06.09.14.50.36_veh-26_05225_05311,2021.06.09.14.50.36_veh-26,2400715,fc5204b0cc65d8c0f11a0fecdbd4b2c397be43154714e69a272496451d30c8a2,172,7,13,1,0,0,11,1,7,12,stage1:train,1,1
2021.06.09.14.50.36_veh-26_05326_05387,2021.06.09.14.50.36_veh-26,2838447,2fdce03c922428762f72ce68db8219298c557303ec4260cf9e00c2eac36061ca,121,1,9,1,0,0,8,0,1,8,stage1:train,1,1
2021.06.09.14.50.36_veh-26_05398_05800,2021.06.09.14.50.36_veh-26,29772008,95a688792b7a29b87a079c7e38e4a122e4ded05e8b6b592def27f2648b561141,799,127,58,1,0,0,48,9,127,57,stage1:train,17,17
2021.06.09.14.50.36_veh-26_05825_05901,2021.06.09.14.50.36_veh-26,4825145,f50cab638f6f5abd34c977f485f90eb645dcccee8726ac87e3e2d28121fc7cbf,150,38,11,1,0,0,9,1,38,10,stage1:train,4,4
2021.06.09.14.58.55_veh-35_00016_00182,2021.06.09.14.58.55_veh-35,5776884,e9d24cb102e7aaba3c681b6c6122676660b0a9e26cec7d5f15ccdb091c5e895c,332,46,24,1,0,0,21,2,46,23,stage3:train,7,7
2021.06.09.14.58.55_veh-35_00193_01084,2021.06.09.14.58.55_veh-35,45438195,bdf851bc9d9aa865d2a495d4a53592dbd2446b01251f21d30b092610d3b75a48,1782,303,128,1,0,0,103,24,303,127,stage3:train,45,45
2021.06.09.14.58.55_veh-35_01095_01484,2021.06.09.14.58.55_veh-35,24128064,e522c1a5834682a828d34d644daa185d3704bba1468a87a15246925ea9ed7bb3,778,17,56,1,0,0,54,1,17,55,stage3:train,4,4
2021.06.09.14.58.55_veh-35_01496_01664,2021.06.09.14.58.55_veh-35,7570383,1875bb5754d8be67a2223df350fe6083aa7994e549cd21c9876c8b7c5cad982e,336,40,24,0,0,0,21,3,40,24,stage3:train,7,7
2021.06.09.14.58.55_veh-35_01675_01774,2021.06.09.14.58.55_veh-35,4257664,8a2633acaa2aa4cf84213f74b557282763912a11ecd1d4b2b73b6f68e43853dc,198,44,15,1,0,0,11,3,44,14,stage3:train,6,6
2021.06.09.14.58.55_veh-35_01785_01883,2021.06.09.14.58.55_veh-35,3545376,cdd37a11055fc3e34a732308f856d937a314eb3ed6faf8da461c9fc9ebeeaab2,196,27,14,0,0,0,11,3,27,14,stage3:train,3,3
2021.06.09.14.58.55_veh-35_01894_02311,2021.06.09.14.58.55_veh-35,18053273,572a42b3e748a2c8dd320e08759ed6ff6cf295277bea6072685acaf9fd630364,834,68,60,1,0,0,57,2,68,59,stage3:train,10,10
2021.06.09.14.58.55_veh-35_02580_02649,2021.06.09.14.58.55_veh-35,5036510,793ea1969cc509ce83c3415bda18b67d50550f4be518176e6bcfe60d01ba3600,138,25,10,1,0,0,7,2,25,9,stage3:train,4,4
2021.06.09.14.58.55_veh-35_02660_02757,2021.06.09.14.58.55_veh-35,3534353,9e1d92f93f2e1fe2db17a1c043f2ed4885f2e047f615d37a62f875add6c443ae,194,38,14,1,0,0,10,3,38,13,stage3:train,4,4
2021.06.09.14.58.55_veh-35_02778_02850,2021.06.09.14.58.55_veh-35,5066578,e4963ef4afd9740941db00b17b36a55c6551e2c81983e7ea6452c0fb3a3ec278,144,29,11,1,0,0,8,2,29,10,stage3:train,4,4
2021.06.09.14.58.55_veh-35_02861_03037,2021.06.09.14.58.55_veh-35,5223803,6e6647e6d1bfadc6cace024cea0098c7e82bb0233e974a017735df1ddea4745b,352,94,26,1,0,0,20,5,94,25,stage3:train,13,13
2021.06.09.14.58.55_veh-35_03048_03301,2021.06.09.14.58.55_veh-35,10527994,9577b53e54df12416c4c49bb87e5f03ce9f0eeb3b45c324c52d654772049e094,506,46,37,1,0,0,32,4,46,36,stage3:train,7,7
2021.06.09.14.58.55_veh-35_03312_03379,2021.06.09.14.58.55_veh-35,5957149,a36f7ce574cae254cf1af53c0a4d78713d16adb8aa4541361479bdcec8a5abc6,134,10,10,1,0,0,8,1,10,9,stage3:train,1,1
2021.06.09.14.58.55_veh-35_03390_03537,2021.06.09.14.58.55_veh-35,10047627,0095ee7e52fc56b72bcd3f068ed79428d7c085677dce716fb79581c34434dd1d,294,65,21,0,0,0,16,5,65,21,stage3:train,6,6
2021.06.09.14.58.55_veh-35_03548_03800,2021.06.09.14.58.55_veh-35,15409807,9331f8174bea12703de5cb4be99b72eaeeed597409c8a1b558c22226193902a7,504,79,36,0,0,0,27,9,79,36,stage3:train,12,12
2021.06.09.14.58.55_veh-35_03811_03916,2021.06.09.14.58.55_veh-35,3526606,70c181ff8972a2a6aac15f619310a04fb19e4d9e56f1ef10f1ba31c4c5ae5a17,210,59,15,0,0,0,12,3,59,15,stage3:train,8,8
2021.06.09.14.58.55_veh-35_03927_04034,2021.06.09.14.58.55_veh-35,4606734,49aef372be91d77ead5e8012b1b912c485f828fb5a3f557a207118a34063fb2c,214,50,16,1,0,0,11,4,50,15,stage3:train,8,8
2021.06.09.14.58.55_veh-35_04047_04349,2021.06.09.14.58.55_veh-35,16066417,91eaf7390d5cdb6eeb498d8e174e0bab280dd23dbd96013094fc8273064c5b13,604,33,44,1,0,0,42,1,33,43,stage3:train,5,5
2021.06.09.14.58.55_veh-35_04541_04657,2021.06.09.14.58.55_veh-35,5364455,3df7bf7e50c4873d7281131032fd5537c32beea379a0171f6d1051629f225c09,232,16,17,1,0,0,14,2,16,16,stage3:train,3,3
2021.06.09.14.58.55_veh-35_04695_05321,2021.06.09.14.58.55_veh-35,28985313,3ca0a1150786e9bd91aab5f32fe4e5dd03cf4f1a880d1c134232748bf4a71bc6,1252,213,90,1,0,0,78,11,213,89,stage3:train,29,29
2021.06.09.14.58.55_veh-35_05473_05626,2021.06.09.14.58.55_veh-35,9257660,a7bec02a131449866ee14bc6ef637b27215c2306d0a2b7c3ade05f4f13307cb6,306,20,22,1,0,0,19,2,20,21,stage3:train,3,3
2021.06.09.14.58.55_veh-35_05655_05745,2021.06.09.14.58.55_veh-35,3349781,000702f124d2c62d83726c3a011244aea1dc1a8901ed512b579223918c318fea,180,39,13,1,0,0,9,3,39,12,stage3:train,6,6
2021.06.09.17.23.18_veh-38_00016_00120,2021.06.09.17.23.18_veh-38,5411282,d29d8b1228b7f8580498e2fff096e602026021a44912a392f27427b03ff601ef,208,6,15,1,0,0,13,1,6,14,stage3:train,1,1
2021.06.09.17.23.18_veh-38_00131_00294,2021.06.09.17.23.18_veh-38,6413896,b604f25b81f2f58b69878cdea4b6e0088c4c3bc7315a85beb1d2de80c46dbde7,326,20,24,1,0,0,22,1,20,23,stage3:train,3,3
2021.06.09.17.23.18_veh-38_00305_00597,2021.06.09.17.23.18_veh-38,19638654,1fe52190190793d9d15e2ce910802be1bf8cc5bef381c43ee80772ec7ccb9bc0,584,129,42,1,0,0,33,8,129,41,stage3:train,16,16
2021.06.09.17.23.18_veh-38_00609_00762,2021.06.09.17.23.18_veh-38,7332919,4c592224a56b7159860569a6c18a790e84e6e6c08fa3f8ae013776e6600711c0,306,32,22,1,0,0,18,3,32,21,stage3:train,5,5
2021.06.09.17.23.18_veh-38_00773_01140,2021.06.09.17.23.18_veh-38,15419467,8061e847b28e4d6c5d69a576d5d72f48780fd57f1e6d2b0dda1e7b044bdf3cbb,734,139,53,1,0,0,45,7,139,52,stage3:train,17,17
2021.06.09.17.23.18_veh-38_01151_01532,2021.06.09.17.23.18_veh-38,21701047,4f0446292e44c82b6e6fa28e63846c52d767485f79e8ed538227b67ea91a69c5,762,98,55,1,0,0,47,7,98,54,stage3:train,12,12
2021.06.09.17.23.18_veh-38_01598_01750,2021.06.09.17.23.18_veh-38,6175382,8a34d6dbf006849545abd465a184a4c8df8e0f8a507bf143b5a579937575fc66,304,36,22,1,0,0,18,3,36,21,stage3:train,6,6
2021.06.09.17.23.18_veh-38_01761_02019,2021.06.09.17.23.18_veh-38,10465785,1730129bfe0b8afba6a1edf621da1887134205b89efa10688c4dccd203de9508,516,119,37,1,0,0,30,6,119,36,stage3:train,17,17
2021.06.09.17.23.18_veh-38_02094_02305,2021.06.09.17.23.18_veh-38,9073385,eb8fdf14b7ae7b0e996b5f2782f9a288e04faee588adfb54f7606ad4c3b68316,421,30,31,1,0,0,29,1,30,30,stage3:train,4,4
2021.06.09.17.23.18_veh-38_02316_02391,2021.06.09.17.23.18_veh-38,3518044,02c461adf8dcdc4d4362d8064e3cc5578079198f701b78acc97754a9d1b341de,150,19,11,1,0,0,9,1,19,10,stage3:train,3,3
2021.06.09.17.23.18_veh-38_02450_02515,2021.06.09.17.23.18_veh-38,5524653,64de4c3aa176c788e8ba3d1407d4763a8fe36875942da2fd560c8c19391e35f6,130,18,10,1,0,0,8,1,18,9,stage3:train,2,2
2021.06.09.17.23.18_veh-38_02526_03027,2021.06.09.17.23.18_veh-38,27264680,2eea842658f199d9913b0efb3c089966d8b50b097966e697c6cf8c65a50f0fb4,1002,233,72,1,0,0,53,18,233,71,stage3:train,32,32
2021.06.09.17.23.18_veh-38_03095_03280,2021.06.09.17.23.18_veh-38,7499100,88e5b6511a60ba56920f987cb43f07c32633a2edd673501233665e1061c5ca4a,370,24,27,1,0,0,24,2,24,26,stage3:train,4,4
2021.06.09.17.23.18_veh-38_03302_03414,2021.06.09.17.23.18_veh-38,4942707,ea594e906683eba3b79913b2f793862c78ebfeb91601c31f0f7c576387a717d5,224,5,16,0,0,0,16,0,5,16,stage3:train,3,3
2021.06.09.17.23.18_veh-38_03425_04047,2021.06.09.17.23.18_veh-38,41910721,1d876bdf076cd806a2ed3ee0429e7cc8057f0f0048df598d135a39a0967c29a2,1244,78,89,1,0,0,82,6,78,88,stage3:train,15,15
2021.06.09.17.23.18_veh-38_04163_04245,2021.06.09.17.23.18_veh-38,2540905,a2105f1c946ce46dfb3ffb7202a3f8e9327ec2efdd38ffac80bd3e2fc839296f,164,51,12,1,0,0,7,4,51,11,stage3:train,6,6
